acc_now_delinq,acc_open_past_24mths,addr_state,all_util,annual_inc,annual_inc_joint,application_type,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_2yrs,delinq_amnt,desc,dti,dti_joint,earliest_cr_line,emp_length,emp_title,funded_amnt
0.0,1.0,CA,,45000.0,,Individual,2126.0,394.0,95.8,0.0,1.0,0.0,,18.45,,Jun-07,< 1 year,Driver,10000.0
0.0,2.0,CA,83.0,20400.0,,Individual,1314.0,922.0,88.8,0.0,0.0,0.0,,22.88,,Aug-00,n/a,,6100.0
0.0,6.0,KS,65.0,60000.0,,Individual,5342.0,131.0,98.0,0.0,0.0,0.0,,38.6,,Jun-06,5 years,Officer,26400.0
0.0,11.0,GA,67.0,250000.0,,Individual,26903.0,28879.0,61.3,0.0,0.0,0.0,,22.42,,Sep-94,10+ years,President,25625.0
0.0,5.0,VA,60.0,175000.0,,Individual,46864.0,17277.0,75.7,0.0,0.0,0.0,,22.89,,Feb-03,8 years,Sr Manager,35000.0
0.0,5.0,NJ,57.0,275000.0,,Individual,63873.0,19309.0,61.7,0.0,0.0,0.0,,7.51,,Mar-11,7 years,Client Principal,18000.0
0.0,1.0,SC,50.0,149000.0,,Individual,18305.0,46301.0,25.7,0.0,0.0,0.0,,16.53,,May-97,10+ years,Vice President,35000.0
0.0,4.0,CA,75.0,85000.0,,Individual,2774.0,2377.0,72.0,0.0,0.0,0.0,,10.77,,Jun-98,3 years,Project Engineer,20000.0
0.0,9.0,NY,77.0,44995.0,,Individual,1019.0,1223.0,83.5,0.0,0.0,0.0,,12.58,,Jun-09,3 years,Customer Field Representative,8800.0
0.0,7.0,AZ,43.0,35000.0,,Individual,1396.0,3702.0,74.5,0.0,0.0,0.0,,22.67,,Jun-07,2 years,Key leader,11750.0
0.0,0.0,MT,16.0,60000.0,,Individual,28093.0,70016.0,2.9,0.0,0.0,0.0,,6.64,,Apr-98,10+ years,Owner,15000.0
0.0,3.0,CA,86.0,51000.0,,Individual,1774.0,2704.0,78.9,0.0,0.0,0.0,,15.88,,Mar-04,8 years,Correctional Officer,15000.0
0.0,11.0,OH,44.0,60000.0,,Individual,1256.0,11499.0,66.8,0.0,0.0,0.0,,18.94,,Feb-93,10+ years,CAD Technician,24000.0
0.0,1.0,UT,36.0,72000.0,,Individual,14114.0,1070.0,75.1,0.0,1.0,0.0,,8.93,,Jan-91,1 year,Supervisor,5000.0
0.0,1.0,CA,63.0,30000.0,,Individual,1518.0,3078.0,56.0,0.0,0.0,0.0,,24.4,,Jan-69,n/a,,10000.0
0.0,2.0,CA,84.0,32424.0,,Individual,2693.0,385.0,94.1,0.0,0.0,0.0,,30.38,,Jul-88,1 year,Caretaker,9725.0
0.0,6.0,MA,67.0,54000.0,,Individual,5387.0,8997.0,10.9,0.0,0.0,0.0,,21.58,,Apr-07,10+ years,nursing,21000.0
0.0,3.0,MA,65.0,50000.0,,Individual,1782.0,2519.0,65.0,0.0,0.0,0.0,,5.11,,Nov-94,7 years,Foreman,16000.0
0.0,11.0,MI,47.0,200000.0,,Individual,30908.0,17867.0,33.6,0.0,3.0,0.0,,18.38,,Mar-90,10+ years,V.P. Sales,25000.0
0.0,9.0,AL,41.0,90000.0,,Individual,23319.0,13889.0,28.8,0.0,0.0,0.0,,15.03,,Dec-98,6 years,Materials Examiner Identifier,25000.0
0.0,2.0,FL,64.0,120000.0,,Individual,3928.0,17419.0,75.8,0.0,0.0,0.0,,28.06,,Dec-86,4 years,President,35000.0
0.0,0.0,VA,60.0,36500.0,,Individual,2105.0,5685.0,76.0,0.0,1.0,0.0,,33.11,,Aug-02,2 years,Senior Fiscal Tech,15000.0
0.0,6.0,NC,64.0,68400.0,,Individual,8706.0,4077.0,55.7,0.0,1.0,0.0,,10.25,,Dec-99,10+ years,Fleet Suoervisor,30000.0
0.0,5.0,GA,72.0,23650.0,,Individual,2021.0,3927.0,34.5,0.0,0.0,0.0,,11.42,,Sep-12,1 year,maintenance,9450.0
0.0,0.0,KY,60.0,20000.0,,Individual,30164.0,,,0.0,0.0,0.0,,11.58,,Sep-96,n/a,,4000.0
0.0,6.0,MI,78.0,58000.0,,Individual,23286.0,1165.0,81.5,0.0,0.0,0.0,,7.76,,May-02,2 years,HR Representative,5000.0
0.0,14.0,CA,62.0,50000.0,,Individual,14029.0,5541.0,76.6,0.0,0.0,0.0,,22.56,,Mar-88,10+ years,Production foreman,12000.0
0.0,9.0,IL,,80000.0,,Individual,11135.0,59112.0,16.3,0.0,0.0,0.0,,15.16,,Dec-05,10+ years,nurse,9000.0
0.0,8.0,CO,82.0,111000.0,,Individual,18627.0,3325.0,91.0,0.0,0.0,0.0,,17.88,,Feb-99,9 years,"Vice President, Claim",35000.0
0.0,3.0,NJ,93.0,70000.0,,Individual,14065.0,10200.0,0.0,0.0,0.0,0.0,,9.43,,Jul-97,< 1 year,Sanctions compliance analyst ,6000.0
0.0,0.0,NY,79.0,33000.0,,Individual,17016.0,248.0,97.9,0.0,0.0,0.0,,37.67,,Jan-00,10+ years,Sheetlayer,4000.0
0.0,10.0,VA,80.0,107000.0,,Individual,15294.0,2817.0,78.0,0.0,0.0,0.0,,25.11,,Nov-93,10+ years,Training Specialist,28800.0
0.0,12.0,TX,75.0,92000.0,,Individual,4121.0,9934.0,12.1,0.0,0.0,0.0,,13.42,,May-10,10+ years,Sr. Digital Developer,9450.0
0.0,3.0,UT,66.0,56000.0,,Individual,93078.0,,,0.0,0.0,0.0,,5.23,,Oct-05,9 years,City carrier,1600.0
0.0,4.0,TX,58.0,35000.0,,Individual,2406.0,4215.0,65.2,0.0,1.0,0.0,,34.02,,Mar-80,n/a,,11000.0
0.0,3.0,CA,83.0,45000.0,,Individual,12127.0,4096.0,71.4,0.0,0.0,0.0,,26.77,,Apr-01,1 year,Parts Specialist,2500.0
0.0,5.0,CA,60.0,32000.0,,Individual,2354.0,144.0,91.5,0.0,0.0,0.0,,19.17,,Jun-09,< 1 year,Salesperson,3500.0
0.0,4.0,NC,46.0,40000.0,,Individual,1994.0,10067.0,22.0,0.0,0.0,0.0,,19.89,,Nov-95,9 years,Owner,13600.0
0.0,3.0,CA,62.0,40000.0,,Individual,2144.0,468.0,91.9,0.0,0.0,0.0,,10.86,,Jun-12,10+ years,Baker supervisor,11200.0
0.0,2.0,NY,60.0,85000.0,,Individual,39417.0,20433.0,42.8,0.0,1.0,0.0,,13.41,,Mar-07,4 years,Director of Events,25000.0
0.0,5.0,IL,80.0,47000.0,,Individual,4447.0,729.0,83.0,0.0,0.0,0.0,,17.31,,Sep-98,< 1 year,executive assistant to the superintenden,15750.0
0.0,2.0,CA,71.0,146000.0,,Individual,12401.0,4761.0,69.9,0.0,0.0,0.0,,9.67,,Apr-01,< 1 year,Controller,20000.0
0.0,6.0,GA,49.0,120000.0,,Individual,36905.0,10621.0,73.6,0.0,1.0,0.0,,27.27,,Aug-04,2 years,Vice President – Service & Technologies,23900.0
0.0,5.0,CA,41.0,200000.0,,Individual,60577.0,9960.0,38.0,0.0,0.0,0.0,,10.21,,Oct-97,10+ years,Senior Manager system integration,25000.0
0.0,4.0,TX,88.0,85000.0,,Individual,28112.0,33.0,93.4,0.0,0.0,0.0,,16.05,,Apr-02,10+ years,Maintenance Welder,9125.0
0.0,5.0,NC,58.0,102400.0,,Individual,16359.0,17131.0,13.9,0.0,3.0,0.0,,22.14,,May-98,9 years,Store Manager,25000.0
0.0,1.0,FL,8.0,20000.0,,Individual,169.0,4808.0,12.6,0.0,0.0,0.0,,5.82,,Nov-96,n/a,,3500.0
0.0,6.0,NY,59.0,90000.0,,Individual,12776.0,8483.0,61.8,0.0,0.0,0.0,,22.78,,Mar-00,10+ years,Correctional  Officer,32000.0
0.0,4.0,KY,45.0,100000.0,,Individual,4375.0,9479.0,78.9,0.0,2.0,0.0,,35.34,,Mar-90,6 years,Sales Consultant,35000.0
0.0,2.0,TX,38.0,90000.0,,Individual,2481.0,15784.0,30.8,0.0,0.0,0.0,,15.57,,Aug-03,2 years,Auditor,16000.0
0.0,4.0,TX,25.0,100000.0,,Individual,16189.0,70946.0,19.8,0.0,0.0,0.0,,10.63,,Sep-82,10+ years,Director,16000.0
0.0,7.0,MI,77.0,61000.0,,Individual,14930.0,465.0,95.7,0.0,0.0,0.0,,27.05,,Sep-01,9 years,Mental health supervisor,20000.0
0.0,6.0,ND,47.0,41784.0,,Individual,17962.0,9805.0,51.0,0.0,0.0,0.0,,34.92,,Nov-90,< 1 year,Provider Auditor,14400.0
0.0,5.0,NC,91.0,32000.0,,Individual,15729.0,2029.0,78.2,0.0,0.0,0.0,,31.4,,Feb-06,3 years,Banker,10975.0
0.0,3.0,IL,35.0,50000.0,,Individual,2130.0,29951.0,18.6,0.0,0.0,0.0,,12.39,,Jun-07,4 years,owner ,20000.0
0.0,10.0,TX,81.0,252000.0,,Individual,43468.0,0.0,100.5,0.0,0.0,0.0,,17.56,,Apr-90,10+ years,Account Director,8000.0
0.0,5.0,CO,39.0,75000.0,,Individual,1931.0,17751.0,2.5,0.0,0.0,0.0,,25.03,,Aug-02,< 1 year,Application Support Specialist,19200.0
0.0,3.0,CA,64.0,65000.0,,Individual,42605.0,8508.0,17.4,0.0,3.0,0.0,,12.41,,Dec-93,10+ years,Supply Chain Rep,16700.0
0.0,4.0,TX,63.0,65000.0,,Individual,24878.0,12678.0,44.6,0.0,0.0,0.0,,21.83,,Nov-04,2 years,welding instructor,9600.0
0.0,6.0,OR,74.0,128000.0,,Individual,5771.0,5194.0,44.2,0.0,0.0,0.0,,13.71,,Jun-01,7 years,Private Banker,18000.0
0.0,0.0,NE,,100000.0,,Individual,5543.0,6694.0,68.0,0.0,0.0,0.0,,4.51,,Dec-97,10+ years,Sales Consultant,14000.0
0.0,3.0,TX,43.0,120000.0,,Individual,4438.0,44795.0,48.8,0.0,0.0,0.0,,23.26,,Aug-85,3 years,Geophysicist,30000.0
0.0,6.0,CO,65.0,33000.0,,Individual,14102.0,11002.0,17.9,0.0,0.0,0.0,,32.91,,Jun-93,7 years,supervisor,8000.0
0.0,6.0,TN,45.0,52000.0,,Individual,4288.0,6422.0,64.3,0.0,2.0,0.0,,18.39,,Dec-98,5 years,Staff Accountant,16000.0
0.0,2.0,AR,62.0,73000.0,,Individual,3300.0,928.0,51.9,0.0,0.0,0.0,,11.36,,Jan-94,3 years,Head Recievier,10000.0
0.0,0.0,MD,117.0,65000.0,,Individual,1860.0,256.0,93.3,0.0,0.0,0.0,,4.39,,Mar-99,6 years,lab tech,11100.0
0.0,0.0,PA,89.0,68000.0,,Individual,4885.0,443.0,98.2,0.0,0.0,0.0,,11.05,,Jan-03,7 years,Systems Engineer,12000.0
0.0,7.0,OK,49.0,49500.0,,Individual,11137.0,10190.0,59.9,0.0,0.0,0.0,,23.49,,Jun-04,2 years,Accounts Receivable Accountant,6500.0
0.0,3.0,TX,74.0,130000.0,,Individual,20574.0,6880.0,70.5,0.0,1.0,0.0,,19.47,,Sep-06,1 year,Senior Designer,15000.0
0.0,9.0,LA,56.0,70000.0,,Individual,4598.0,5218.0,49.3,0.0,0.0,0.0,,33.75,,Sep-98,10+ years,Senior Engineering Technician,10000.0
0.0,5.0,NJ,92.0,78000.0,,Individual,3659.0,550.0,92.3,0.0,0.0,0.0,,22.75,,Jul-07,3 years,Operations Specialist,15000.0
0.0,2.0,KS,53.0,30000.0,,Individual,9023.0,17889.0,52.0,0.0,0.0,0.0,,25.76,,May-00,4 years,Billing Clerk,13200.0
0.0,4.0,IL,110.0,45500.0,,Individual,9182.0,22606.0,39.2,0.0,0.0,0.0,,19.28,,Sep-98,2 years,Attorney,14000.0
0.0,6.0,NY,33.0,83500.0,,Individual,10852.0,6635.0,58.8,0.0,0.0,0.0,,12.33,,Aug-01,10+ years,manager,20000.0
0.0,4.0,CA,64.0,32000.0,,Individual,19279.0,152.0,88.3,0.0,0.0,0.0,,25.69,,Jun-03,5 years,Customer service specialist ,2500.0
0.0,7.0,CA,82.0,70000.0,,Individual,3184.0,2776.0,81.7,0.0,0.0,0.0,,11.49,,Mar-89,2 years,Coding Educator,2000.0
0.0,9.0,TX,67.0,51000.0,,Individual,4573.0,4894.0,15.6,0.0,0.0,0.0,,27.39,,Jul-91,3 years,Manager,10000.0
0.0,2.0,MT,48.0,29000.0,,Individual,748.0,225.0,95.5,0.0,1.0,0.0,,10.32,,Nov-93,1 year,Customer Service Representative,8000.0
0.0,2.0,TX,81.0,50000.0,,Individual,6859.0,1184.0,85.0,0.0,0.0,0.0,,34.83,,May-95,6 years,Accounting,19200.0
0.0,6.0,TN,41.0,80000.0,,Individual,6174.0,33036.0,25.8,0.0,0.0,0.0,,19.69,,Aug-07,4 years,Sales manager,12000.0
0.0,7.0,NY,76.0,60000.0,,Individual,5175.0,9489.0,60.5,0.0,0.0,0.0,,21.66,,Aug-05,5 years,President,12000.0
0.0,6.0,TN,56.0,38000.0,,Individual,2761.0,11279.0,34.8,0.0,0.0,0.0,,19.84,,Dec-08,1 year,Server,9600.0
0.0,3.0,NY,55.0,49000.0,,Individual,12754.0,7344.0,49.0,0.0,0.0,0.0,,26.5,,Apr-11,5 years,vocational Employment Specialist,9500.0
0.0,8.0,FL,78.0,101000.0,,Individual,12343.0,8706.0,76.9,0.0,5.0,0.0,,33.34,,Oct-96,1 year,RN,35000.0
0.0,6.0,FL,50.0,60000.0,,Individual,7951.0,15925.0,38.5,0.0,0.0,0.0,,3.26,,Mar-01,4 years,firefighter ,16000.0
0.0,8.0,AR,104.0,55000.0,,Individual,9967.0,3465.0,52.5,0.0,0.0,0.0,,8.55,,Jul-01,10+ years,teacher,16000.0
0.0,3.0,VA,65.0,100000.0,,Individual,6049.0,16787.0,42.9,0.0,0.0,0.0,,28.82,,Sep-93,7 years,Deputy Director,26000.0
0.0,1.0,MA,50.0,89000.0,,Individual,4646.0,21329.0,48.6,0.0,0.0,0.0,,6.7,,Aug-02,1 year,Senior Research Administrator,18000.0
0.0,13.0,NY,,54000.0,,Individual,866.0,2741.0,44.1,0.0,0.0,0.0,,12.94,,Nov-02,10+ years,ADMINISTRATIVE ASSISTANT,7100.0
0.0,2.0,CA,38.0,70000.0,,Individual,3039.0,14397.0,2.1,0.0,0.0,0.0,,10.15,,Apr-99,2 years,Pile Driver,25000.0
0.0,2.0,NC,,50000.0,,Individual,3854.0,3881.0,79.6,0.0,0.0,0.0,,18.6,,Aug-99,3 years,VICE PRESIDENT,20000.0
0.0,12.0,WV,72.0,60000.0,,Individual,28670.0,3078.0,44.0,0.0,4.0,0.0,,13.9,,Feb-99,10+ years,Detail Inspector,2500.0
0.0,3.0,MA,38.0,94000.0,,Individual,5851.0,861.0,82.1,0.0,2.0,0.0,,25.16,,May-06,10+ years,Supervisor,7000.0
0.0,6.0,KS,10.0,85000.0,,Individual,124.0,7088.0,7.9,0.0,0.0,0.0,,0.72,,Jan-04,4 years,Manager ,6875.0
0.0,2.0,CA,44.0,130000.0,,Individual,4079.0,35374.0,52.8,0.0,0.0,0.0,,11.03,,Feb-95,10+ years,District Manager,10000.0
0.0,9.0,AL,67.0,40000.0,,Individual,3503.0,9791.0,33.8,0.0,0.0,0.0,,32.88,,Apr-96,10+ years,Claims Analyst,10000.0
0.0,6.0,FL,62.0,65000.0,,Individual,26602.0,6013.0,78.6,0.0,0.0,0.0,,18.43,,Oct-03,3 years,Chassi Technician 3,16950.0
0.0,3.0,CA,67.0,73000.0,,Individual,18943.0,0.0,100.5,0.0,0.0,0.0,,15.65,,Nov-99,9 years,Staff Services Manager II,22500.0
0.0,1.0,CA,70.0,55000.0,,Individual,7209.0,16888.0,74.2,0.0,0.0,0.0,,21.54,,Jul-93,9 years,Owner,15000.0
0.0,4.0,TX,52.0,30000.0,,Individual,1741.0,1251.0,88.0,0.0,0.0,0.0,,30.56,,Nov-03,10+ years,Irrigation Tech,1200.0
0.0,8.0,VA,83.0,60000.0,,Individual,7234.0,2285.0,75.4,0.0,0.0,0.0,,17.92,,Apr-04,5 years,Technician ,14400.0
0.0,4.0,OH,81.0,125000.0,,Individual,20477.0,14281.0,61.3,0.0,0.0,0.0,,12.07,,Apr-92,10+ years,Engineering Project Manager,32000.0
0.0,17.0,FL,55.0,154000.0,,Individual,16907.0,4491.0,78.2,0.0,0.0,0.0,,12.19,,Feb-05,5 years,MANAGER,24000.0
0.0,3.0,TX,82.0,80000.0,,Individual,9407.0,499.0,99.6,0.0,0.0,0.0,,23.27,,Sep-94,10+ years,Supervisor,35000.0
0.0,3.0,CT,90.0,50000.0,,Individual,7321.0,0.0,100.1,0.0,0.0,0.0,,18.7,,Oct-06,2 years,Employment/Payroll Specialist,14000.0
0.0,5.0,TX,89.0,94400.0,,Individual,8667.0,2147.0,88.5,0.0,0.0,0.0,,21.38,,Jan-01,10+ years,Executive Aide,16000.0
0.0,3.0,VT,13.0,65000.0,,Individual,8837.0,22577.0,5.9,0.0,0.0,0.0,,5.45,,Aug-99,10+ years,Foreman,6500.0
0.0,1.0,CA,51.0,36000.0,,Individual,2089.0,5023.0,73.8,0.0,0.0,0.0,,13.77,,Jun-00,2 years,Lead Massage Therapist,16550.0
0.0,2.0,NJ,46.0,80000.0,,Individual,4631.0,41715.0,40.3,0.0,1.0,0.0,,23.96,,Dec-90,10+ years,RN,20800.0
0.0,5.0,AL,60.0,65000.0,,Individual,5075.0,2954.0,66.8,0.0,1.0,0.0,,28.25,,Jul-89,10+ years,Driver,20000.0
0.0,3.0,MN,58.0,40000.0,,Individual,5511.0,20568.0,16.7,0.0,0.0,0.0,,19.23,,Dec-89,< 1 year,Technician ,6000.0
0.0,6.0,CO,42.0,120000.0,,Individual,16615.0,46473.0,37.4,0.0,0.0,0.0,,21.81,,Sep-04,4 years,"Manager, Enterprise Applications & Dev",16800.0
0.0,4.0,CA,59.0,100000.0,,Individual,53554.0,5376.0,64.6,0.0,0.0,0.0,,5.71,,Oct-04,5 years,Developer,21000.0
0.0,4.0,VT,88.0,35000.0,,Individual,6534.0,3150.0,91.2,0.0,0.0,0.0,,32.96,,Dec-92,3 years,waitress,12000.0
0.0,8.0,CA,77.0,55000.0,,Individual,5101.0,1008.0,85.6,0.0,1.0,0.0,,38.51,,Sep-95,1 year,Technichian,18000.0
0.0,9.0,CA,43.0,84000.0,,Individual,1726.0,23923.0,26.4,0.0,0.0,0.0,,12.69,,Jan-90,10+ years,Analyst,20000.0
0.0,2.0,KY,109.0,39750.0,,Individual,3893.0,647.0,78.4,0.0,0.0,0.0,,19.66,,Oct-03,2 years,Assistant Manager,7200.0
0.0,1.0,MN,46.0,60000.0,,Individual,29015.0,27056.0,18.3,0.0,0.0,0.0,,13.64,,Nov-86,4 years,Excutive Assistant,12000.0
0.0,1.0,MI,39.0,70000.0,,Individual,1840.0,1725.0,36.1,0.0,1.0,0.0,,11.81,,Dec-02,10+ years,Driver,7200.0
0.0,6.0,GA,66.0,30000.0,,Individual,5895.0,19385.0,27.1,0.0,0.0,0.0,,27.4,,Jan-00,10+ years,patient care technician/unit secretary,1500.0
0.0,9.0,IN,63.0,80000.0,,Individual,2706.0,4156.0,27.1,0.0,0.0,0.0,,10.74,,Jul-10,1 year,Lead foreman,9000.0
0.0,12.0,MO,43.0,55000.0,,Individual,597.0,6296.0,49.6,0.0,1.0,0.0,,8.47,,Nov-05,8 years,Legal Administrative Assistant,8000.0
0.0,12.0,CA,28.0,35000.0,,Individual,1060.0,2333.0,44.0,0.0,0.0,0.0,,31.58,,Jun-03,4 years,Forklift driver,7000.0
0.0,3.0,OH,84.0,80000.0,,Individual,8489.0,2174.0,79.9,0.0,0.0,0.0,,13.2,,Jan-11,9 years,Software Engineer,8000.0
0.0,6.0,LA,48.0,72000.0,,Individual,4814.0,7833.0,63.7,0.0,1.0,0.0,,22.65,,Jul-94,10+ years,RN Supervisor ,25000.0
0.0,3.0,NY,92.0,95000.0,,Individual,18616.0,0.0,101.9,0.0,0.0,0.0,,24.95,,Feb-90,8 years,Clinical Psychologist,2100.0
0.0,9.0,WA,79.0,80000.0,,Individual,3967.0,1183.0,63.0,0.0,0.0,0.0,,25.13,,Aug-05,3 years,General Manager,12000.0
0.0,18.0,WA,62.0,60000.0,,Individual,23113.0,4037.0,19.3,0.0,1.0,0.0,,14.8,,Apr-97,10+ years,administrative Asst,10000.0
0.0,4.0,CA,78.0,56024.0,,Individual,29931.0,208.0,87.0,0.0,0.0,0.0,,34.68,,Nov-09,3 years,E4/AM3,4000.0
0.0,3.0,TN,89.0,18000.0,,Individual,2879.0,1016.0,89.1,0.0,0.0,0.0,,33.8,,Jan-90,n/a,,3200.0
0.0,5.0,TX,,58500.0,,Individual,4099.0,3846.0,82.1,0.0,0.0,0.0,,29.93,,Jun-04,4 years,Supervisor,18000.0
0.0,4.0,GA,60.0,61000.0,,Individual,34129.0,1019.0,74.5,0.0,0.0,0.0,,14.56,,Feb-02,3 years,Claims Representative,15000.0
0.0,2.0,MI,65.0,75000.0,,Individual,1575.0,2188.0,56.2,0.0,0.0,0.0,,8.27,,May-94,10+ years,owner,7325.0
0.0,1.0,MD,2.0,100000.0,,Individual,18847.0,88537.0,2.2,0.0,0.0,0.0,,4.04,,Aug-01,10+ years,Software Engineer,20000.0
0.0,3.0,VA,77.0,42840.0,,Individual,12487.0,9692.0,39.8,0.0,1.0,0.0,,30.78,,Sep-05,6 years,Assistant Director,6000.0
0.0,3.0,CA,42.0,85000.0,,Individual,20666.0,27990.0,50.0,0.0,2.0,0.0,,17.73,,Jan-04,10+ years,Sales,28000.0
0.0,2.0,TX,,65000.0,,Individual,9932.0,174.0,96.0,0.0,4.0,0.0,,17.93,,Sep-03,7 years,Operations Analyst,10000.0
0.0,1.0,WI,88.0,62000.0,,Individual,4793.0,14177.0,2.9,0.0,1.0,0.0,,2.48,,Jan-03,1 year,Teacher,2800.0
0.0,5.0,GA,71.0,100000.0,,Individual,20460.0,0.0,102.1,0.0,0.0,0.0,,33.91,,Sep-01,5 years,Engineer,35000.0
0.0,4.0,MD,37.0,43000.0,,Individual,19824.0,10363.0,38.3,0.0,0.0,0.0,,14.37,,Sep-06,1 year,rrt,5000.0
0.0,6.0,MI,56.0,30000.0,,Individual,2597.0,3645.0,36.1,0.0,0.0,0.0,,35.76,,Jan-05,3 years,coordinator,12000.0
0.0,4.0,WA,45.0,70000.0,,Individual,6210.0,2025.0,53.0,0.0,0.0,0.0,,21.26,,Oct-98,n/a,,13250.0
0.0,2.0,AZ,83.0,86500.0,,Individual,10075.0,322.0,64.2,0.0,0.0,0.0,,13.36,,Feb-95,2 years,Application Services Engineer,7200.0
0.0,0.0,PA,67.0,85000.0,,Individual,7329.0,7506.0,1.2,0.0,1.0,0.0,,5.65,,Aug-05,4 years,Manager,10000.0
0.0,14.0,TX,,300000.0,,Individual,17143.0,2878.0,87.0,0.0,1.0,0.0,,16.51,,Jun-97,2 years,Partner,25000.0
0.0,3.0,MN,64.0,55000.0,,Individual,13238.0,22302.0,47.3,0.0,0.0,0.0,,38.91,,Jan-95,10+ years,teacher,13575.0
0.0,4.0,CA,6.0,52000.0,,Individual,29131.0,43976.0,5.8,0.0,0.0,0.0,,3.81,,Jun-04,2 years,A/C Technician,4800.0
0.0,3.0,CA,57.0,43000.0,,Individual,2590.0,8689.0,62.2,0.0,0.0,0.0,,25.35,,Dec-94,n/a,,12000.0
0.0,4.0,NY,58.0,62000.0,,Individual,14448.0,4215.0,81.0,0.0,1.0,0.0,,26.04,,Jun-03,5 years,Associate Head Lacrosse Coach,11100.0
0.0,1.0,MI,43.0,250000.0,500000.0,Joint App,52279.0,4337.0,40.6,0.0,0.0,0.0,,1.69,3.0,Aug-02,4 years,owner,18075.0
0.0,4.0,NC,44.0,72000.0,,Individual,8390.0,15598.0,60.0,0.0,0.0,0.0,,33.03,,Oct-01,10+ years,Captain,33100.0
0.0,3.0,TN,71.0,54542.0,,Individual,26575.0,7600.0,0.0,0.0,3.0,0.0,,31.4,,Mar-93,10+ years,teacher,3600.0
0.0,5.0,WA,49.0,217000.0,,Individual,7969.0,12000.0,59.0,0.0,0.0,0.0,,14.65,,Jan-99,10+ years,Professor,35000.0
0.0,3.0,MT,70.0,52000.0,,Individual,31199.0,1340.0,83.2,0.0,0.0,0.0,,20.91,,May-96,10+ years,Senior Client Services Representative,6000.0
0.0,0.0,CA,66.0,75000.0,,Individual,5811.0,9180.0,59.4,0.0,0.0,0.0,,9.24,,Jul-01,< 1 year,Transportation Reporter,20000.0
0.0,7.0,NJ,15.0,48500.0,,Individual,251.0,12539.0,14.7,0.0,0.0,0.0,,9.48,,Apr-10,5 years,Warehouse Associate Clerk,7800.0
0.0,3.0,GA,,144000.0,,Individual,26282.0,815.0,97.1,0.0,0.0,0.0,,19.51,,Mar-98,10+ years,COLONEL,25000.0
0.0,2.0,FL,61.0,175000.0,,Individual,19837.0,14531.0,3.1,0.0,0.0,0.0,,21.05,,Nov-98,10+ years,Associate Professor with Tenure ,27650.0
0.0,0.0,CA,58.0,160000.0,,Individual,46871.0,13726.0,64.8,0.0,0.0,0.0,,12.59,,Oct-96,5 years,Principal,24000.0
0.0,7.0,KS,59.0,36000.0,,Individual,1004.0,1240.0,83.5,0.0,0.0,0.0,,14.93,,Jan-90,3 years,Aid,13325.0
0.0,4.0,TX,55.0,75000.0,,Individual,9221.0,2274.0,79.1,0.0,2.0,0.0,,20.56,,Feb-00,9 years,Police officer,12000.0
0.0,3.0,MO,82.0,31200.0,,Individual,2239.0,82.0,96.4,0.0,0.0,0.0,,17.19,,Jul-08,1 year,Customer Service Specialist,8000.0
0.0,8.0,OK,60.0,225000.0,,Individual,32507.0,13097.0,69.2,0.0,0.0,0.0,,17.81,,Aug-00,10+ years,Manager,35000.0
0.0,2.0,WA,74.0,105000.0,,Individual,12171.0,4837.0,74.3,0.0,2.0,0.0,,12.71,,Aug-00,< 1 year,Manager,20000.0
0.0,6.0,FL,74.0,29000.0,,Individual,2048.0,6039.0,42.5,0.0,0.0,0.0,,24.25,,Aug-11,< 1 year,Office Assistant,8000.0
0.0,9.0,NJ,65.0,45000.0,,Individual,1657.0,446.0,84.1,0.0,1.0,0.0,,14.62,,May-11,< 1 year,Accounting,7000.0
0.0,2.0,KY,71.0,59000.0,,Individual,3824.0,3810.0,50.5,0.0,1.0,0.0,,19.65,,Aug-05,1 year,Production Operations ,1400.0
0.0,4.0,FL,68.0,105000.0,,Individual,37949.0,16918.0,37.3,0.0,1.0,0.0,,8.26,,Jan-94,10+ years,Co-owner,10000.0
0.0,11.0,NY,70.0,135000.0,,Individual,49529.0,,,0.0,1.0,0.0,,14.8,,Nov-89,10+ years,Vice President ,2000.0
0.0,5.0,OH,55.0,50000.0,,Individual,11562.0,6035.0,47.1,0.0,2.0,0.0,,21.6,,Jul-87,10+ years,Manager,9000.0
0.0,6.0,PA,39.0,106000.0,,Individual,38932.0,11094.0,49.6,0.0,0.0,0.0,,21.5,,Sep-95,10+ years,Teacher,30000.0
0.0,15.0,CA,47.0,200000.0,,Individual,2174.0,24156.0,15.5,0.0,0.0,0.0,,3.76,,Dec-00,5 years,loan officer,12000.0
0.0,5.0,MS,55.0,13000.0,,Individual,741.0,4416.0,53.5,0.0,0.0,0.0,,29.27,,May-05,n/a,,4675.0
0.0,3.0,AZ,36.0,45000.0,,Individual,21913.0,24389.0,27.0,0.0,0.0,0.0,,13.44,,Jun-06,1 year,Server,7200.0
0.0,5.0,OR,36.0,65000.0,,Individual,1915.0,3911.0,62.8,0.0,0.0,0.0,,9.08,,Jun-06,2 years,Driver,20000.0
0.0,6.0,CA,,66000.0,,Individual,49983.0,942.0,85.0,0.0,0.0,0.0,,6.65,,Apr-09,10+ years,Manager,15000.0
